STATE,STATENAME,LATITUDE,LONGITUDE
4,Arizona,33.55118889,-112.28109167
4,Arizona,33.43555278,-112.28308889
4,Arizona,33.68175556,-112.28359444
4,Arizona,33.61870278,-112.283825
4,Arizona,33.68394722,-112.28979167
4,Arizona,33.449975,-112.28980556
4,Arizona,33.50451667,-112.29007222
4,Arizona,33.61834167,-112.29108333
4,Arizona,33.42075,-112.30329444
4,Arizona,33.40617222,-112.30618333
4,Arizona,33.71361389,-112.30633889
4,Arizona,33.72986111,-112.30905833
4,Arizona,33.53650833,-112.31840833
4,Arizona,34.61834722,-112.32043333
4,Arizona,33.39182222,-112.32326111
4,Arizona,33.53653056,-112.32376111
4,Arizona,33.44948333,-112.32380278
4,Arizona,33.63078889,-112.324775
4,Arizona,33.68937222,-112.33381389
4,Arizona,33.71125278,-112.34071667
4,Arizona,33.515175,-112.34098056
4,Arizona,33.63426667,-112.34439722
4,Arizona,33.55085278,-112.34634167
4,Arizona,33.63873333,-112.35506389
4,Arizona,34.17444444,-112.35520556
4,Arizona,33.53686389,-112.35756389
4,Arizona,33.46034722,-112.35803056
4,Arizona,33.61069444,-112.35928333
4,Arizona,33.48575278,-112.36266667
4,Arizona,33.67083333,-112.37171667
4,Arizona,33.63369167,-112.38248611
4,Arizona,33.44689722,-112.38441944
4,Arizona,34.55098056,-112.38555556
4,Arizona,33.44818611,-112.39246667
4,Arizona,33.595075,-112.39690278
4,Arizona,35.06046389,-112.39882778
4,Arizona,34.54843611,-112.40046111
4,Arizona,33.49633333,-112.40132778
4,Arizona,33.55448056,-112.41789444
4,Arizona,33.64636111,-112.42078333
4,Arizona,33.46691944,-112.42623333
4,Arizona,33.40435833,-112.42688889
4,Arizona,33.55166667,-112.43993889
4,Arizona,34.71811667,-112.44699444
4,Arizona,34.58457778,-112.45533333
4,Arizona,33.64049167,-112.45698611
4,Arizona,33.34845,-112.46988611
4,Arizona,34.86746944,-112.47018333
4,Arizona,33.37652222,-112.47777778
4,Arizona,34.55884167,-112.48208056
4,Arizona,33.33191389,-112.48228611
4,Arizona,34.98443056,-112.50055833
4,Arizona,33.73865556,-112.51597222
4,Arizona,33.45401944,-112.52807222
4,Arizona,34.57460833,-112.53297778
4,Arizona,33.45056111,-112.53876667
4,Arizona,33.42839444,-112.55204722
4,Arizona,33.442,-112.56472778
4,Arizona,33.38200278,-112.58879444
4,Arizona,33.42948333,-112.60410833
4,Arizona,33.66705,-112.622975
4,Arizona,33.36984167,-112.62490556
4,Arizona,33.42845556,-112.6301
4,Arizona,33.86378333,-112.63318611
4,Arizona,33.21926389,-112.64427222
4,Arizona,33.37765833,-112.64630278
4,Arizona,33.91135833,-112.67590833
4,Arizona,32.95841667,-112.6824
4,Arizona,34.45476667,-112.6992
4,Arizona,33.34851667,-112.71183611
4,Arizona,34.29601667,-112.72314167
4,Arizona,32.94373056,-112.73289722
4,Arizona,32.264825,-112.73752778
4,Arizona,34.42943056,-112.74521667
4,Arizona,32.89410556,-112.74674722
4,Arizona,34.21587222,-112.75425556
4,Arizona,33.96295,-112.75866667
4,Arizona,32.93914444,-112.758875
4,Arizona,32.32275556,-112.77165
4,Arizona,32.04003056,-112.79551667
4,Arizona,35.30945,-112.80019167
4,Arizona,33.45016111,-112.83659444
4,Arizona,34.16282222,-112.84432778
4,Arizona,34.16608333,-112.85890833
4,Arizona,32.66328611,-112.85906111
4,Arizona,32.38911111,-112.85921111
4,Arizona,35.31371389,-112.86310833
4,Arizona,33.43871667,-112.86779167
4,Arizona,33.48215556,-112.90066667
4,Arizona,34.10404722,-112.92268333
4,Arizona,33.49588611,-112.93129167
4,Arizona,34.44451667,-112.93949444
4,Arizona,34.44449444,-112.93959444
4,Arizona,34.12431389,-112.94830556
4,Arizona,33.50065,-112.95084444
4,Arizona,33.50238056,-112.96394722
4,Arizona,35.36895833,-112.97624167
4,Arizona,34.17951667,-113.03403889
4,Arizona,34.06647222,-113.03827778
4,Arizona,34.18453889,-113.04348611
4,Arizona,34.19200556,-113.05440556
4,Arizona,33.52505278,-113.09437222
4,Arizona,34.27183333,-113.09540556
4,Arizona,33.53198056,-113.13150833
4,Arizona,32.870525,-113.13878056
4,Arizona,32.92721944,-113.29403056
4,Arizona,33.56761111,-113.34588333
4,Arizona,34.48496667,-113.362225
4,Arizona,33.87098056,-113.39110278
4,Arizona,34.55258056,-113.45288611
4,Arizona,35.17128611,-113.51468611
4,Arizona,35.15883889,-113.56063333
4,Arizona,35.21171667,-113.56480556
4,Arizona,32.77207778,-113.60627222
4,Arizona,34.78781111,-113.624075
4,Arizona,33.76218056,-113.65004444
4,Arizona,35.16249167,-113.66366667
4,Arizona,35.161825,-113.66904722
4,Arizona,33.72441111,-113.69065556
4,Arizona,36.946225,-113.80855278
4,Arizona,35.41650278,-113.81689167
4,Arizona,35.194625,-113.84807778
4,Arizona,36.90612222,-113.92806944
4,Arizona,36.83453056,-114.00265
4,Arizona,33.66129444,-114.00492778
4,Arizona,35.19917778,-114.03333889
4,Arizona,34.87736389,-114.03849167
4,Arizona,35.31006944,-114.07344167
4,Arizona,35.16297778,-114.07436944
4,Arizona,35.16266944,-114.07458056
4,Arizona,35.15935,-114.07943333
4,Arizona,34.30271944,-114.09368333
4,Arizona,33.67879722,-114.09993611
4,Arizona,34.29175833,-114.10123889
4,Arizona,35.139175,-114.1073
4,Arizona,35.21255833,-114.11201111
4,Arizona,35.03946111,-114.12901944
4,Arizona,34.26316111,-114.12946111
4,Arizona,32.66206944,-114.14200278
4,Arizona,34.34015556,-114.14406944
4,Arizona,35.22043056,-114.18304167
4,Arizona,34.20965,-114.20458611
4,Arizona,34.19076944,-114.21233611
4,Arizona,33.86791944,-114.21695833
4,Arizona,33.66141667,-114.22815556
4,Arizona,33.66102222,-114.23094722
4,Arizona,32.65433889,-114.23265556
4,Arizona,35.22312778,-114.23614722
4,Arizona,33.65808056,-114.23999444
4,Arizona,32.65823611,-114.24711111
4,Arizona,35.22357778,-114.24950833
4,Arizona,34.09426389,-114.27658333
4,Arizona,35.58157778,-114.286725
4,Arizona,35.43741944,-114.28849444
4,Arizona,35.28596944,-114.28911111
4,Arizona,32.67468611,-114.29039167
4,Arizona,34.45499722,-114.29526667
4,Arizona,35.22603611,-114.29686667
4,Arizona,32.65967222,-114.32390278
4,Arizona,34.50580556,-114.32761944
4,Arizona,32.66056389,-114.32986667
4,Arizona,35.50194444,-114.33350833
4,Arizona,34.52758333,-114.34958889
4,Arizona,34.55130278,-114.3569
4,Arizona,34.50621111,-114.36052222
4,Arizona,33.64768611,-114.37294444
4,Arizona,35.57293611,-114.38262778
4,Arizona,34.99801667,-114.41088056
4,Arizona,32.69996667,-114.44263611
4,Arizona,32.69245278,-114.44426667
4,Arizona,35.68415833,-114.46792778
4,Arizona,32.67027222,-114.50419167
4,Arizona,32.66451667,-114.53005278
4,Arizona,32.70195556,-114.53005833
4,Arizona,32.65542222,-114.54708333
4,Arizona,35.14301667,-114.569125
4,Arizona,32.66966111,-114.58444167
4,Arizona,35.08776667,-114.58649167
4,Arizona,35.85759167,-114.59529722
4,Arizona,35.08081944,-114.59597778
4,Arizona,34.90023333,-114.59788611
4,Arizona,35.02318056,-114.597975
4,Arizona,32.62593889,-114.61184167
4,Arizona,35.09346667,-114.62303611
4,Arizona,32.72518056,-114.62456111
4,Arizona,32.68395,-114.63233889
4,Arizona,32.69850556,-114.63754444
4,Arizona,32.651225,-114.65004722
4,Arizona,32.64767778,-114.65007222
4,Arizona,32.69129722,-114.65046389
4,Arizona,32.62565833,-114.66711667
4,Arizona,32.71212778,-114.70993333
4,Arizona,32.60191944,-114.71478611
4,Arizona,32.56456389,-114.78464722
4,Arizona,32.50140556,-114.78661111
4,Arizona,32.52347778,-114.78669167
4,Arizona,32.5305,-114.78673889
5,Arkansas,35.9791,-89.87453889
5,Arkansas,35.92636667,-89.90278889
5,Arkansas,35.88989722,-89.91394722
5,Arkansas,35.94071944,-89.94143611
5,Arkansas,35.70578056,-89.96401944
5,Arkansas,35.72644444,-89.96406944
5,Arkansas,35.70541667,-90.01743889
5,Arkansas,35.15806389,-90.13643056
5,Arkansas,35.15319722,-90.13789722
5,Arkansas,35.14648889,-90.16542778
5,Arkansas,35.78493056,-90.17815833
5,Arkansas,35.17088333,-90.19358611
5,Arkansas,35.20515278,-90.20438611
5,Arkansas,35.26403056,-90.22901944
5,Arkansas,35.43516667,-90.29951667
5,Arkansas,35.23749444,-90.33460833
5,Arkansas,35.02376667,-90.33823056
5,Arkansas,35.709375,-90.34053056
5,Arkansas,35.68088889,-90.34176667
5,Arkansas,35.68066944,-90.34190556
5,Arkansas,36.25946111,-90.3555
5,Arkansas,35.55082778,-90.35803611
5,Arkansas,35.50418056,-90.38533889
5,Arkansas,35.15135278,-90.39273333
5,Arkansas,35.51978889,-90.41227222
5,Arkansas,35.57060833,-90.41531944
5,Arkansas,35.83079444,-90.41961667
5,Arkansas,35.13706944,-90.43276389
5,Arkansas,35.34610556,-90.44039722
5,Arkansas,36.18782778,-90.462175
5,Arkansas,35.27571944,-90.47195556
5,Arkansas,35.26830833,-90.48923056
5,Arkansas,35.13208056,-90.50550833
5,Arkansas,35.6893,-90.53130833
5,Arkansas,36.02762222,-90.54335833
5,Arkansas,35.11944722,-90.54600833
5,Arkansas,35.97419167,-90.55105556
5,Arkansas,35.54653056,-90.57296944
5,Arkansas,35.98558056,-90.57708056
5,Arkansas,35.75025278,-90.57986667
5,Arkansas,35.75023889,-90.57986944
5,Arkansas,35.82085,-90.61991944
5,Arkansas,35.82083889,-90.62413889
5,Arkansas,35.80733333,-90.64206944
5,Arkansas,35.92681389,-90.64523889
5,Arkansas,35.86115,-90.6487
5,Arkansas,36.41170833,-90.65328611
5,Arkansas,35.91663611,-90.65680278
5,Arkansas,35.96095833,-90.66035
5,Arkansas,35.07233889,-90.66513333
5,Arkansas,34.554625,-90.67786111
5,Arkansas,35.5247,-90.684025
5,Arkansas,35.80726944,-90.69527222
5,Arkansas,35.67997778,-90.70173611
5,Arkansas,35.85374167,-90.70349722
5,Arkansas,35.90109722,-90.71123889
5,Arkansas,35.40064167,-90.71490833
5,Arkansas,35.62941389,-90.72208889
5,Arkansas,35.83503889,-90.72550833
5,Arkansas,35.820375,-90.72609444
5,Arkansas,35.48925278,-90.73339167
5,Arkansas,35.39584444,-90.76802222
5,Arkansas,34.46725556,-90.77542778
5,Arkansas,34.89168611,-90.79244167
5,Arkansas,34.95733056,-90.79508333
5,Arkansas,35.01537778,-90.79524444
5,Arkansas,34.77498611,-90.80091667
5,Arkansas,35.77971389,-90.80964167
5,Arkansas,35.0958,-90.81215833
5,Arkansas,34.99293333,-90.81712222
5,Arkansas,35.35486944,-90.82140556
5,Arkansas,35.02247222,-90.82378056
5,Arkansas,35.22188333,-90.83685278
5,Arkansas,35.00864167,-90.83960833
5,Arkansas,35.99405278,-90.88481944
5,Arkansas,35.99544722,-90.88682778
5,Arkansas,35.99718056,-90.88931667
5,Arkansas,35.00361667,-90.91057222
5,Arkansas,36.07755,-90.93348889
5,Arkansas,35.89163056,-90.99986389
5,Arkansas,36.07195,-91.02770833
5,Arkansas,36.08520278,-91.06366389
5,Arkansas,35.75098611,-91.07080833
5,Arkansas,35.98795833,-91.07550278
5,Arkansas,35.515425,-91.11641944
5,Arkansas,34.37135278,-91.12955556
5,Arkansas,34.81210833,-91.18851944
5,Arkansas,35.60800556,-91.19863611
5,Arkansas,35.64260556,-91.2386
5,Arkansas,35.61567778,-91.26436944
5,Arkansas,34.69343611,-91.27401111
5,Arkansas,34.32298056,-91.27616389
5,Arkansas,35.60633333,-91.27654167
5,Arkansas,36.24738333,-91.27918889
5,Arkansas,35.00595833,-91.30443889
5,Arkansas,35.11010833,-91.34493611
5,Arkansas,34.66750278,-91.37331111
5,Arkansas,33.63451944,-91.38795
5,Arkansas,34.81867778,-91.40586944
5,Arkansas,36.39066389,-91.41491667
5,Arkansas,35.46684722,-91.42304167
5,Arkansas,35.68038333,-91.42955833
5,Arkansas,35.60919167,-91.48151389
5,Arkansas,35.68988056,-91.48449167
5,Arkansas,33.87021667,-91.48782778
5,Arkansas,35.7321,-91.49210556
5,Arkansas,36.44058333,-91.49666667
5,Arkansas,34.52224722,-91.51378611
5,Arkansas,35.32856944,-91.53913056
5,Arkansas,34.50930556,-91.54857778
5,Arkansas,35.961075,-91.54966111
5,Arkansas,35.87743333,-91.54990833
5,Arkansas,35.861325,-91.55636944
5,Arkansas,36.24846667,-91.58948056
5,Arkansas,35.32643889,-91.59141944
5,Arkansas,35.49291111,-91.59348889
5,Arkansas,35.31934444,-91.59423889
5,Arkansas,35.69160556,-91.59650278
5,Arkansas,35.76586667,-91.59835556
5,Arkansas,35.63394167,-91.60396389
5,Arkansas,35.66156667,-91.60458333
5,Arkansas,35.69775833,-91.62263889
5,Arkansas,35.89715833,-91.63232778
5,Arkansas,34.44048889,-91.63786667
5,Arkansas,36.26433611,-91.65004722
5,Arkansas,35.2819,-91.66398889
5,Arkansas,35.27582778,-91.66653889
5,Arkansas,35.31061667,-91.67734167
5,Arkansas,35.29863333,-91.67796667
5,Arkansas,35.73636389,-91.68239444
5,Arkansas,35.25032222,-91.6826
5,Arkansas,35.1443,-91.69773611
5,Arkansas,35.18597778,-91.70407778
5,Arkansas,35.23254444,-91.70491389
5,Arkansas,35.80763333,-91.72741111
5,Arkansas,34.72164722,-91.75323889
5,Arkansas,35.83471389,-91.75529167
5,Arkansas,36.30133056,-91.75639167
5,Arkansas,35.69908333,-91.76126944
5,Arkansas,36.34256944,-91.77378056
5,Arkansas,35.34237778,-91.78948889
5,Arkansas,35.15188056,-91.79134444
5,Arkansas,33.22513889,-91.79756667
5,Arkansas,35.28446667,-91.81863611
5,Arkansas,33.73955,-91.81985833
5,Arkansas,33.11004167,-91.82700278
5,Arkansas,33.77210556,-91.82789167
5,Arkansas,36.37276667,-91.83456667
5,Arkansas,33.098075,-91.83747778
5,Arkansas,33.52162222,-91.86253056
5,Arkansas,35.05138611,-91.873175
5,Arkansas,36.39120556,-91.87883611
5,Arkansas,33.52846944,-91.87993611
5,Arkansas,34.25711667,-91.88749167
5,Arkansas,34.19468611,-91.89239167
5,Arkansas,33.22584167,-91.897625
5,Arkansas,35.13340556,-91.90426944
5,Arkansas,34.80346944,-91.91000278
5,Arkansas,35.65366667,-91.92488056
5,Arkansas,35.27548889,-91.93211389
5,Arkansas,34.23571389,-91.93299444
5,Arkansas,35.55569444,-91.94452778
5,Arkansas,34.762725,-91.94586667
5,Arkansas,35.63349167,-91.94706111
5,Arkansas,34.04631111,-91.95364722
5,Arkansas,33.15016667,-91.95450833
5,Arkansas,34.54638333,-91.96231389
5,Arkansas,35.54115556,-91.96994444
5,Arkansas,35.545225,-91.97619444
5,Arkansas,34.57258889,-91.98419722
5,Arkansas,34.21293611,-91.98913889
5,Arkansas,34.96410278,-92.00837222
5,Arkansas,33.37525556,-92.0123
5,Arkansas,34.61839167,-92.02396389
5,Arkansas,34.20182778,-92.02589167
5,Arkansas,35.58228611,-92.03201389
5,Arkansas,35.4661,-92.03649167
5,Arkansas,34.01473611,-92.04281111
5,Arkansas,34.80831944,-92.04675556
5,Arkansas,34.22378889,-92.04745833
5,Arkansas,34.94331944,-92.05274722
5,Arkansas,34.25516667,-92.06082778
5,Arkansas,33.55870833,-92.06800278
5,Arkansas,35.37638333,-92.07412778
5,Arkansas,33.53607778,-92.07582222
5,Arkansas,35.85179722,-92.07649167
5,Arkansas,35.82251944,-92.07971667
5,Arkansas,35.16800278,-92.08055278
5,Arkansas,35.57285833,-92.08098889
5,Arkansas,34.91476667,-92.08245556
5,Arkansas,33.59066667,-92.08909167
5,Arkansas,33.59235833,-92.09163889
5,Arkansas,34.82369167,-92.09274167
5,Arkansas,35.12389167,-92.09482778
5,Arkansas,34.14186389,-92.10444444
5,Arkansas,34.32005833,-92.11184444
5,Arkansas,34.27523889,-92.11196389
5,Arkansas,34.91921111,-92.11645556
5,Arkansas,34.85257222,-92.11820556
5,Arkansas,34.87512222,-92.11850556
5,Arkansas,34.85364444,-92.12064444
5,Arkansas,34.179175,-92.12573333
5,Arkansas,34.840725,-92.125775
5,Arkansas,35.5612,-92.12890833
5,Arkansas,34.78376111,-92.137625
5,Arkansas,34.86716944,-92.13923056
5,Arkansas,34.27746111,-92.14145
5,Arkansas,33.14904444,-92.14235
5,Arkansas,35.00053611,-92.14316111
5,Arkansas,34.77737778,-92.145375
5,Arkansas,35.36416389,-92.14961944
5,Arkansas,34.32388889,-92.15264167
5,Arkansas,34.82085,-92.15273056
5,Arkansas,34.3273,-92.15589167
5,Arkansas,34.79520556,-92.16064167
5,Arkansas,34.33174444,-92.16081667
5,Arkansas,34.7864,-92.16139444
5,Arkansas,35.37191111,-92.16470556
5,Arkansas,36.34448333,-92.17398889
5,Arkansas,34.81214444,-92.17578333
5,Arkansas,34.90822222,-92.18227778
5,Arkansas,34.794325,-92.18980556
5,Arkansas,34.81722778,-92.20038889
5,Arkansas,34.55111944,-92.20189167
5,Arkansas,34.47015278,-92.20806667
5,Arkansas,34.76093889,-92.21104722
5,Arkansas,34.80479444,-92.21128333
5,Arkansas,34.50455278,-92.21743333
5,Arkansas,33.1368,-92.21768333
5,Arkansas,36.38579167,-92.22087778
5,Arkansas,34.48891389,-92.22365833
5,Arkansas,34.77839722,-92.23433056
5,Arkansas,36.444225,-92.23639722
5,Arkansas,36.44713056,-92.24891944
5,Arkansas,34.79425833,-92.25751944
5,Arkansas,34.77290556,-92.26149167
5,Arkansas,34.79678056,-92.26185833
5,Arkansas,34.74923056,-92.26279167
5,Arkansas,34.74482778,-92.26300833
5,Arkansas,34.73315,-92.26400556
5,Arkansas,34.72855278,-92.264225
5,Arkansas,34.64606389,-92.26551944
5,Arkansas,34.56686944,-92.26701944
5,Arkansas,34.72270833,-92.26786944
5,Arkansas,34.58180556,-92.26806944
5,Arkansas,34.59381667,-92.26835278
5,Arkansas,33.59724167,-92.27173333
5,Arkansas,34.61793056,-92.28015556
5,Arkansas,35.07340833,-92.29300833
5,Arkansas,34.74394722,-92.29720833
5,Arkansas,34.68215,-92.29784444
5,Arkansas,34.69953889,-92.29941667
5,Arkansas,34.73989444,-92.30575
5,Arkansas,34.54484722,-92.30591944
5,Arkansas,34.72563333,-92.31082222
5,Arkansas,34.68321667,-92.31130556
5,Arkansas,34.74323889,-92.31829722
5,Arkansas,34.72481667,-92.32078611
5,Arkansas,35.08148056,-92.32325278
5,Arkansas,34.59969167,-92.32332778
5,Arkansas,35.87193056,-92.32488611
5,Arkansas,34.69465556,-92.32491944
5,Arkansas,34.71325833,-92.33222222
5,Arkansas,34.69035278,-92.33314444
5,Arkansas,34.744875,-92.33838333
5,Arkansas,34.75218889,-92.34112778
5,Arkansas,34.74100278,-92.34148611
5,Arkansas,33.29512222,-92.34211667
5,Arkansas,34.7156,-92.34250833
5,Arkansas,34.684875,-92.34353889
5,Arkansas,34.70953889,-92.34375556
5,Arkansas,34.70789167,-92.34403889
5,Arkansas,34.70731944,-92.34415278
5,Arkansas,35.46736944,-92.34871111
5,Arkansas,34.74540278,-92.35222778
5,Arkansas,34.71799167,-92.35244167
5,Arkansas,34.81314722,-92.353475
5,Arkansas,34.71631111,-92.35679167
5,Arkansas,35.08751944,-92.35903056
5,Arkansas,35.18067778,-92.36027222
5,Arkansas,34.74628889,-92.36132778
5,Arkansas,34.59515833,-92.36574722
5,Arkansas,36.31762778,-92.36794722
5,Arkansas,34.75635278,-92.36970833
5,Arkansas,34.72073889,-92.37301667
5,Arkansas,36.31501944,-92.37385
5,Arkansas,34.7836,-92.37758611
5,Arkansas,34.70954722,-92.37901667
5,Arkansas,36.314725,-92.38909722
5,Arkansas,35.42105,-92.3903
5,Arkansas,34.74269722,-92.39102778
5,Arkansas,35.18493056,-92.39309722
5,Arkansas,34.78965556,-92.39360556
5,Arkansas,35.17331667,-92.39526944
5,Arkansas,34.66480833,-92.39584167
5,Arkansas,34.66397778,-92.39805278
5,Arkansas,34.70725278,-92.40225833
5,Arkansas,34.77255278,-92.40290556
5,Arkansas,35.32715,-92.41158889
5,Arkansas,35.32575,-92.411625
5,Arkansas,34.67124444,-92.41664444
5,Arkansas,34.66605833,-92.42159722
5,Arkansas,34.64740278,-92.42199167
5,Arkansas,34.95807222,-92.42240833
5,Arkansas,35.05373889,-92.42251111
5,Arkansas,35.09171389,-92.424125
5,Arkansas,35.09722778,-92.42856944
5,Arkansas,34.54554167,-92.42959722
5,Arkansas,34.27009167,-92.44289444
5,Arkansas,35.11699722,-92.44984722
5,Arkansas,35.56018333,-92.450125
5,Arkansas,35.628125,-92.45731944
5,Arkansas,33.77046111,-92.47638889
5,Arkansas,34.85675,-92.47988889
5,Arkansas,34.40139444,-92.48341944
5,Arkansas,34.97900278,-92.48958056
5,Arkansas,34.98027222,-92.49141111
5,Arkansas,34.41558056,-92.49337778
5,Arkansas,35.85004167,-92.50259167
5,Arkansas,34.64686111,-92.50700278
5,Arkansas,33.81497778,-92.51524444
5,Arkansas,34.78874722,-92.52209444
5,Arkansas,36.27355,-92.54795833
5,Arkansas,34.49788611,-92.54886111
5,Arkansas,34.79355833,-92.55521944
5,Arkansas,34.32218889,-92.55570556
5,Arkansas,34.92474167,-92.55924167
5,Arkansas,36.27579722,-92.58397778
5,Arkansas,35.15975,-92.58884167
5,Arkansas,36.44474167,-92.59828333
5,Arkansas,35.91685278,-92.60337222
5,Arkansas,36.26194722,-92.61484722
5,Arkansas,35.21633333,-92.61900556
5,Arkansas,34.54276667,-92.63600278
5,Arkansas,35.18325,-92.64690278
5,Arkansas,33.26036667,-92.66344167
5,Arkansas,35.16253889,-92.66615
5,Arkansas,33.17373889,-92.68405
5,Arkansas,34.61396389,-92.685125
5,Arkansas,35.2283,-92.68545
5,Arkansas,33.25125278,-92.69037778
5,Arkansas,34.5058,-92.699225
5,Arkansas,33.58216944,-92.7142
5,Arkansas,35.17589444,-92.7178
5,Arkansas,34.48713889,-92.71824167
5,Arkansas,36.20506389,-92.71962222
5,Arkansas,33.62185,-92.72218889
5,Arkansas,33.34844722,-92.73759722
5,Arkansas,35.81263056,-92.74666667
5,Arkansas,34.54695833,-92.75595556
5,Arkansas,34.65660833,-92.78019722
5,Arkansas,36.05407222,-92.81110278
5,Arkansas,33.90936111,-92.81548333
5,Arkansas,34.55615,-92.82252222
5,Arkansas,33.42748611,-92.82474722
5,Arkansas,34.6162,-92.82780833
5,Arkansas,34.42615,-92.84130556
5,Arkansas,33.52881944,-92.84158889
5,Arkansas,34.37941667,-92.85155556
5,Arkansas,36.23906944,-92.86291389
5,Arkansas,34.68758611,-92.89140833
5,Arkansas,34.53447778,-92.90246944
5,Arkansas,34.61057222,-92.92450833
5,Arkansas,34.32797222,-92.92482778
5,Arkansas,33.62245,-92.928625
5,Arkansas,34.28214167,-92.95932222
5,Arkansas,34.47123889,-92.98736111
5,Arkansas,36.28459167,-92.99539167
5,Arkansas,33.67423611,-93.00183056
5,Arkansas,34.55498056,-93.01059167
5,Arkansas,34.59875556,-93.01955833
5,Arkansas,35.16764167,-93.02698611
5,Arkansas,34.48682778,-93.03396667
5,Arkansas,34.33453056,-93.04260278
5,Arkansas,35.85946389,-93.04305556
5,Arkansas,34.50771111,-93.04330833
5,Arkansas,34.49972778,-93.05635833
5,Arkansas,35.26056944,-93.05932222
5,Arkansas,34.40358333,-93.06593333
5,Arkansas,34.65645556,-93.06611111
5,Arkansas,35.26941389,-93.07023889
5,Arkansas,34.52633056,-93.08538333
5,Arkansas,34.44801667,-93.08695
5,Arkansas,35.53800833,-93.09736111
5,Arkansas,34.39554722,-93.109875
5,Arkansas,35.37122778,-93.11428333
5,Arkansas,34.49507778,-93.12047222
5,Arkansas,35.27861667,-93.12650556
5,Arkansas,35.22524167,-93.13138056
5,Arkansas,36.26622778,-93.13901667
5,Arkansas,33.92000833,-93.15296944
5,Arkansas,35.01508056,-93.16001944
5,Arkansas,36.28049722,-93.16236667
5,Arkansas,34.54201389,-93.16337778
5,Arkansas,35.31966389,-93.16793056
5,Arkansas,34.14048889,-93.17785833
5,Arkansas,35.99989722,-93.18473056
5,Arkansas,35.23625,-93.19012222
5,Arkansas,35.34712778,-93.21077778
5,Arkansas,35.19894722,-93.21165278
5,Arkansas,33.29278611,-93.21343611
5,Arkansas,33.27570278,-93.21473056
5,Arkansas,36.39929722,-93.22408611
5,Arkansas,33.24241667,-93.23076111
5,Arkansas,36.15269722,-93.23103611
5,Arkansas,33.33396389,-93.26826667
5,Arkansas,34.09850556,-93.27612222
5,Arkansas,35.16420556,-93.28773056
5,Arkansas,35.335225,-93.28812222
5,Arkansas,35.33615833,-93.29274444
5,Arkansas,33.51096389,-93.29605556
5,Arkansas,35.84124444,-93.30414722
5,Arkansas,35.40453889,-93.31276667
5,Arkansas,34.46109444,-93.31491389
5,Arkansas,36.45089722,-93.35317778
5,Arkansas,36.03651389,-93.35664167
5,Arkansas,34.51460556,-93.38272778
5,Arkansas,34.25759167,-93.38772778
5,Arkansas,35.01563056,-93.39466389
5,Arkansas,36.33861667,-93.45825556
5,Arkansas,36.33853611,-93.45826667
5,Arkansas,35.46886389,-93.45904167
5,Arkansas,33.13400556,-93.46021944
5,Arkansas,35.47388056,-93.47392222
5,Arkansas,33.11457778,-93.48001389
5,Arkansas,34.34562778,-93.49017222
5,Arkansas,33.31909444,-93.49762222
5,Arkansas,36.342725,-93.49830278
5,Arkansas,36.34810833,-93.50304444
5,Arkansas,33.04381111,-93.51066389
5,Arkansas,36.14230556,-93.51446389
5,Arkansas,34.50235556,-93.51725556
5,Arkansas,33.04614722,-93.522975
5,Arkansas,35.48584722,-93.52325278
5,Arkansas,35.42616667,-93.52955556
5,Arkansas,33.72953056,-93.53678889
5,Arkansas,33.64475556,-93.55540556
5,Arkansas,34.37503333,-93.56485278
5,Arkansas,33.68665833,-93.57872778
5,Arkansas,36.31250556,-93.58540556
5,Arkansas,36.13408056,-93.59915278
5,Arkansas,36.39011667,-93.62095556
5,Arkansas,36.39011667,-93.62095556
5,Arkansas,33.62652778,-93.62761667
5,Arkansas,34.12469444,-93.63505278
5,Arkansas,35.563675,-93.63535278
5,Arkansas,33.65976944,-93.64506111
5,Arkansas,36.12285833,-93.69152778
5,Arkansas,36.43840556,-93.73098333
5,Arkansas,36.23225278,-93.73299167
5,Arkansas,33.41145556,-93.74849722
5,Arkansas,33.73812778,-93.75031111
5,Arkansas,36.11398611,-93.7708
5,Arkansas,35.38423611,-93.776575
5,Arkansas,34.67764722,-93.785675
5,Arkansas,33.61975556,-93.78906667
5,Arkansas,35.17558889,-93.80673611
5,Arkansas,33.77678889,-93.816875
5,Arkansas,36.12406111,-93.818475
5,Arkansas,35.67473056,-93.833325
5,Arkansas,35.16505556,-93.83985833
5,Arkansas,34.68482222,-93.85138056
5,Arkansas,35.57712222,-93.85868611
5,Arkansas,36.21094722,-93.85880556
5,Arkansas,35.52131667,-93.86037778
5,Arkansas,35.55251944,-93.88706389
5,Arkansas,35.52865556,-93.88711389
5,Arkansas,33.12941111,-93.89447222
5,Arkansas,33.98431111,-93.90123333
5,Arkansas,33.89928611,-93.9014
5,Arkansas,33.76542778,-93.90533611
5,Arkansas,33.53552778,-93.91271111
5,Arkansas,33.52109722,-93.92392222
5,Arkansas,36.49200556,-93.9313
5,Arkansas,33.83650833,-93.95275
5,Arkansas,36.38074722,-93.96184167
5,Arkansas,33.67763889,-93.98652778
5,Arkansas,33.44273056,-93.98978056
5,Arkansas,36.44439722,-93.99047778
5,Arkansas,33.46643611,-93.99741944
5,Arkansas,33.51472778,-93.99872778
5,Arkansas,33.29990278,-93.99966944
5,Arkansas,35.52698611,-94.00490833
5,Arkansas,33.57475278,-94.00693056
